key,word,verse,word_num,lemma,root,strongs,morph,morphology,Part of Speech,Tense,Voice,Mood,Person,Number,Case,Gender,xlit,betacode
LXX-Judg-005-023-014,ἤλθοσαν,23,14,strong:G2064,ἔρχομαι,G2064,packard:VBI-AAI3P,VBI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:H)/LQOSAN,H)/LQOSAN
LXX-Judg-005-023-015,εἰς,23,15,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-023-016,βοήθειαν,23,16,strong:G996,,G996,packard:N1A-ASF,N1A-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:BOH/QEIAN,BOH/QEIAN
LXX-Judg-005-023-017,κυρίου,23,17,strong:G2962,κύριος,G2962,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:KURI/OU,KURI/OU
LXX-Judg-005-023-018,εἰς,23,18,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-023-019,βοήθειαν,23,19,strong:G996,,G996,packard:N1A-ASF,N1A-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:BOH/QEIAN,BOH/QEIAN
LXX-Judg-005-023-020,ἐν,23,20,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-023-021,δυνατοῖς,23,21,strong:G1415,δυνατός,G1415,packard:A1-DPM,A1-DPM,Adjective,,,,,Plural,Dative,Masculine,betacode:DUNATOI=S,DUNATOI=S
LXX-Judg-005-023-022,καταράσασθε,23,22,,,,packard:VA-AMD2P,VA-AMD2P,Verb,Aorist,Middle,Imperative,2,Plural,,,betacode:KATARA/SASQE,KATARA/SASQE
LXX-Judg-005-023-023,Μαρωζ,23,23,,,,packard:N-ASF,N-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:*MARWZ,*MARWZ
LXX-Judg-005-023-024,εἶπεν,23,24,,,,packard:VBI-AAI3S,VBI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:EI)=PEN,EI)=PEN
LXX-Judg-005-023-025,ὁ,23,25,strong:G3588,ὁ,G3588,packard:RA-NSM,RA-NSM,Article,,,,,Singular,Nominative,Masculine,betacode:O(,O(
LXX-Judg-005-023-026,ἄγγελος,23,26,strong:G32,,G32,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:A)/GGELOS,A)/GGELOS
LXX-Judg-005-023-027,κυρίου,23,27,strong:G2962,κύριος,G2962,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:KURI/OU,KURI/OU
LXX-Judg-005-023-028,καταράσει,23,28,,,,packard:N3I-DSF,N3I-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:KATARA/SEI,KATARA/SEI
LXX-Judg-005-023-029,καταράσασθε,23,29,,,,packard:VA-AMD2P,VA-AMD2P,Verb,Aorist,Middle,Imperative,2,Plural,,,betacode:KATARA/SASQE,KATARA/SASQE
LXX-Judg-005-023-030,τοὺς,23,30,strong:G3588,ὁ,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Judg-005-023-031,ἐνοίκους,23,31,,,,packard:A1B-APM,A1B-APM,Adjective,,,,,Plural,Accusative,Masculine,betacode:E)NOI/KOUS,E)NOI/KOUS
LXX-Judg-005-023-032,αὐτῆς,23,32,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-023-033,ὅτι,23,33,strong:G3754,ὅτι,G3754,packard:C,C,Conjunction,,,,,,,,betacode:O(/TI,O(/TI
LXX-Judg-005-023-034,οὐκ,23,34,strong:G3756,οὐ,G3756,packard:D,D,Adverb,,,,,,,,betacode:OU)K,OU)K
LXX-Judg-005-023-035,ἤλθοσαν,23,35,strong:G2064,ἔρχομαι,G2064,packard:VBI-AAI3P,VBI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:H)/LQOSAN,H)/LQOSAN
LXX-Judg-005-023-036,εἰς,23,36,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-023-037,τὴν,23,37,strong:G3588,ὁ,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Judg-005-023-038,βοήθειαν,23,38,strong:G996,,G996,packard:N1A-ASF,N1A-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:BOH/QEIAN,BOH/QEIAN
LXX-Judg-005-023-039,κυρίου,23,39,strong:G2962,κύριος,G2962,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:KURI/OU,KURI/OU
LXX-Judg-005-023-040,βοηθὸς,23,40,strong:G998,,G998,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:BOHQO\S,BOHQO\S
LXX-Judg-005-023-041,ἡμῶν,23,41,strong:G1473,ἐγώ,G1473,packard:RP-GP,RP-GP,Personal/Possessive Pronoun,,,,,Plural,Genitive,,betacode:H(MW=N,H(MW=N
LXX-Judg-005-023-042,κύριος,23,42,strong:G2962,κύριος,G2962,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:KU/RIOS,KU/RIOS
LXX-Judg-005-023-043,ἐν,23,43,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-023-044,μαχηταῖς,23,44,,,,packard:N1M-DPM,N1M-DPM,Noun,,,,,Plural,Dative,Masculine,betacode:MAXHTAI=S,MAXHTAI=S
LXX-Judg-005-023-045,δυνατός,23,45,strong:G1415,δυνατός,G1415,packard:A1-NSM,A1-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:DUNATO/S,DUNATO/S
24,24,24,,,,,,,,,,,,,,,,
LXX-Judg-005-024-001,εὐλογηθείη,24,1,strong:G2127,εὐλογέω,G2127,packard:VC-APO3S,VC-APO3S,Verb,Aorist,Passive,Optative,3,Singular,,,betacode:EU)LOGHQEI/H,EU)LOGHQEI/H
LXX-Judg-005-024-002,ἐν,24,2,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-024-003,γυναιξὶν,24,3,strong:G1135,γυνή,G1135,packard:N3K-DPF,N3K-DPF,Noun,,,,,Plural,Dative,Feminine,betacode:GUNAICI\N,GUNAICI\N
LXX-Judg-005-024-004,Ιαηλ,24,4,,,,packard:N-NSF,N-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:*IAHL,*IAHL
LXX-Judg-005-024-005,γυνὴ,24,5,strong:G1135,γυνή,G1135,packard:N3K-NSF,N3K-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:GUNH\,GUNH\
LXX-Judg-005-024-006,Χαβερ,24,6,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*XABER,*XABER
LXX-Judg-005-024-007,τοῦ,24,7,strong:G3588,ὁ,G3588,packard:RA-GSM,RA-GSM,Article,,,,,Singular,Genitive,Masculine,betacode:TOU=,TOU=
LXX-Judg-005-024-008,Κιναίου,24,8,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*KINAI/OU,*KINAI/OU
LXX-Judg-005-024-009,ἀπὸ,24,9,strong:G575,,G575,packard:P,P,Preposition,,,,,,,,betacode:A)PO\,A)PO\
LXX-Judg-005-024-010,γυναικῶν,24,10,strong:G1135,γυνή,G1135,packard:N3K-GPF,N3K-GPF,Noun,,,,,Plural,Genitive,Feminine,betacode:GUNAIKW=N,GUNAIKW=N
LXX-Judg-005-024-011,ἐν,24,11,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-024-012,σκηναῖς,24,12,strong:G4633,σκηνή,G4633,packard:N1-DPF,N1-DPF,Noun,,,,,Plural,Dative,Feminine,betacode:SKHNAI=S,SKHNAI=S
LXX-Judg-005-024-013,εὐλογηθείη,24,13,strong:G2127,εὐλογέω,G2127,packard:VC-APO3S,VC-APO3S,Verb,Aorist,Passive,Optative,3,Singular,,,betacode:EU)LOGHQEI/H,EU)LOGHQEI/H
LXX-Judg-005-024-014,εὐλογηθείη,24,14,strong:G2127,εὐλογέω,G2127,packard:VC-APO3S,VC-APO3S,Verb,Aorist,Passive,Optative,3,Singular,,,betacode:EU)LOGHQEI/H,EU)LOGHQEI/H
LXX-Judg-005-024-015,ἐκ,24,15,strong:G1537,ἐκ,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Judg-005-024-016,γυναικῶν,24,16,strong:G1135,γυνή,G1135,packard:N3K-GPF,N3K-GPF,Noun,,,,,Plural,Genitive,Feminine,betacode:GUNAIKW=N,GUNAIKW=N
LXX-Judg-005-024-017,Ιαηλ,24,17,,,,packard:N-NSF,N-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:*IAHL,*IAHL
LXX-Judg-005-024-018,γυνὴ,24,18,strong:G1135,γυνή,G1135,packard:N3K-NSF,N3K-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:GUNH\,GUNH\
LXX-Judg-005-024-019,Χαβερ,24,19,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*XABER,*XABER
LXX-Judg-005-024-020,τοῦ,24,20,strong:G3588,ὁ,G3588,packard:RA-GSM,RA-GSM,Article,,,,,Singular,Genitive,Masculine,betacode:TOU=,TOU=
LXX-Judg-005-024-021,Κιναίου,24,21,,,,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*KINAI/OU,*KINAI/OU
LXX-Judg-005-024-022,ἐκ,24,22,strong:G1537,ἐκ,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Judg-005-024-023,γυναικῶν,24,23,strong:G1135,γυνή,G1135,packard:N3K-GPF,N3K-GPF,Noun,,,,,Plural,Genitive,Feminine,betacode:GUNAIKW=N,GUNAIKW=N
LXX-Judg-005-024-024,ἐν,24,24,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-024-025,σκηνῇ,24,25,strong:G4633,σκηνή,G4633,packard:N1-DSF,N1-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:SKHNH=|,SKHNH=|
LXX-Judg-005-024-026,εὐλογηθείη,24,26,strong:G2127,εὐλογέω,G2127,packard:VC-APO3S,VC-APO3S,Verb,Aorist,Passive,Optative,3,Singular,,,betacode:EU)LOGHQEI/H,EU)LOGHQEI/H
25,25,25,,,,,,,,,,,,,,,,
LXX-Judg-005-025-001,ὕδωρ,25,1,strong:G5204,ὕδωρ,G5204,packard:N3-ASN,N3-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:U(/DWR,U(/DWR
LXX-Judg-005-025-002,ᾔτησεν,25,2,strong:G154,,G154,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:H)/|THSEN,H)/|THSEN
LXX-Judg-005-025-003,γάλα,25,3,strong:G1051,γάλα,G1051,packard:N3-ASN,N3-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:GA/LA,GA/LA
LXX-Judg-005-025-004,ἔδωκεν,25,4,strong:G1325,δίδωμι,G1325,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/DWKEN,E)/DWKEN
LXX-Judg-005-025-005,ἐν,25,5,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-025-006,λεκάνῃ,25,6,,,,packard:N1-DSF,N1-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:LEKA/NH|,LEKA/NH|
LXX-Judg-005-025-007,ὑπερεχόντων,25,7,,,,packard:V1-PAPGPM,V1-PAPGPM,Verb,Present,Active,Participle,,Plural,Genitive,Masculine,betacode:U(PEREXO/NTWN,U(PEREXO/NTWN
LXX-Judg-005-025-008,προσήνεγκεν,25,8,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:PROSH/NEGKEN,PROSH/NEGKEN
LXX-Judg-005-025-009,βούτυρον,25,9,,,,packard:N2N-ASN,N2N-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:BOU/TURON,BOU/TURON
LXX-Judg-005-025-010,ὕδωρ,25,10,strong:G5204,ὕδωρ,G5204,packard:N3-ASN,N3-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:U(/DWR,U(/DWR
LXX-Judg-005-025-011,ᾔτησεν,25,11,strong:G154,,G154,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:H)/|THSEN,H)/|THSEN
LXX-Judg-005-025-012,αὐτήν,25,12,strong:G846,,G846,packard:RD-ASF,RD-ASF,Demonstrative Pronoun,,,,,Singular,Accusative,Feminine,betacode:AU)TH/N,AU)TH/N
LXX-Judg-005-025-013,καὶ,25,13,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-025-014,γάλα,25,14,strong:G1051,γάλα,G1051,packard:N3-ASN,N3-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:GA/LA,GA/LA
LXX-Judg-005-025-015,ἔδωκεν,25,15,strong:G1325,δίδωμι,G1325,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/DWKEN,E)/DWKEN
LXX-Judg-005-025-016,αὐτῷ,25,16,strong:G846,,G846,packard:RD-DSM,RD-DSM,Demonstrative Pronoun,,,,,Singular,Dative,Masculine,betacode:AU)TW=|,AU)TW=|
LXX-Judg-005-025-017,ἐν,25,17,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-025-018,λακάνῃ,25,18,,,,packard:N1-DSF,N1-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:LAKA/NH|,LAKA/NH|
LXX-Judg-005-025-019,ἰσχυρῶν,25,19,strong:G2478,ἰσχυρός,G2478,packard:A1A-GPM,A1A-GPM,Adjective,,,,,Plural,Genitive,Masculine,betacode:I)SXURW=N,I)SXURW=N
LXX-Judg-005-025-020,προσήγγισεν,25,20,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:PROSH/GGISEN,PROSH/GGISEN
LXX-Judg-005-025-021,βούτυρον,25,21,,,,packard:N2N-ASN,N2N-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:BOU/TURON,BOU/TURON
26,26,26,,,,,,,,,,,,,,,,
LXX-Judg-005-026-001,χεῖρα,26,1,strong:G5495,χείρ,G5495,packard:N3-ASF,N3-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:XEI=RA,XEI=RA
LXX-Judg-005-026-002,αὐτῆς,26,2,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-026-003,ἀριστερὰν,26,3,strong:G710,,G710,packard:A1A-ASF,A1A-ASF,Adjective,,,,,Singular,Accusative,Feminine,betacode:A)RISTERA\N,A)RISTERA\N
LXX-Judg-005-026-004,εἰς,26,4,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-026-005,πάσσαλον,26,5,,,,packard:N2-ASM,N2-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:PA/SSALON,PA/SSALON
LXX-Judg-005-026-006,ἐξέτεινεν,26,6,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)CE/TEINEN,E)CE/TEINEN
LXX-Judg-005-026-007,καὶ,26,7,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-026-008,δεξιὰν,26,8,strong:G1188,δεξιός,G1188,packard:A1A-ASF,A1A-ASF,Adjective,,,,,Singular,Accusative,Feminine,betacode:DECIA\N,DECIA\N
LXX-Judg-005-026-009,αὐτῆς,26,9,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-026-010,εἰς,26,10,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-026-011,σφῦραν,26,11,,,,packard:N1A-ASF,N1A-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:SFU=RAN,SFU=RAN
LXX-Judg-005-026-012,κοπιώντων,26,12,strong:G2872,κοπιάω,G2872,packard:V3-PAPGPM,V3-PAPGPM,Verb,Present,Active,Participle,,Plural,Genitive,Masculine,betacode:KOPIW/NTWN,KOPIW/NTWN
LXX-Judg-005-026-013,καὶ,26,13,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-026-014,ἐσφυροκόπησεν,26,14,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)SFUROKO/PHSEN,E)SFUROKO/PHSEN
LXX-Judg-005-026-015,Σισαρα,26,15,,,,packard:N-ASM,N-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-026-016,διήλωσεν,26,16,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:DIH/LWSEN,DIH/LWSEN
LXX-Judg-005-026-017,κεφαλὴν,26,17,strong:G2776,κεφαλή,G2776,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:KEFALH\N,KEFALH\N
LXX-Judg-005-026-018,αὐτοῦ,26,18,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-026-019,καὶ,26,19,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-026-020,ἐπάταξεν,26,20,strong:G3960,πατάσσω,G3960,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)PA/TACEN,E)PA/TACEN
LXX-Judg-005-026-021,διήλωσεν,26,21,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:DIH/LWSEN,DIH/LWSEN
LXX-Judg-005-026-022,κρόταφον,26,22,,,,packard:N2-ASM,N2-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:KRO/TAFON,KRO/TAFON
LXX-Judg-005-026-023,αὐτοῦ,26,23,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-026-024,τὴν,26,24,strong:G3588,ὁ,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Judg-005-026-025,χεῖρα,26,25,strong:G5495,χείρ,G5495,packard:N3-ASF,N3-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:XEI=RA,XEI=RA
LXX-Judg-005-026-026,αὐτῆς,26,26,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-026-027,τὴν,26,27,strong:G3588,ὁ,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Judg-005-026-028,ἀριστερὰν,26,28,strong:G710,,G710,packard:A1A-ASF,A1A-ASF,Adjective,,,,,Singular,Accusative,Feminine,betacode:A)RISTERA\N,A)RISTERA\N
LXX-Judg-005-026-029,εἰς,26,29,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-026-030,πάσσαλον,26,30,,,,packard:N2-ASM,N2-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:PA/SSALON,PA/SSALON
LXX-Judg-005-026-031,ἐξέτεινεν,26,31,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)CE/TEINEN,E)CE/TEINEN
LXX-Judg-005-026-032,τὴν,26,32,strong:G3588,ὁ,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Judg-005-026-033,δεξιὰν,26,33,strong:G1188,δεξιός,G1188,packard:A1A-ASF,A1A-ASF,Adjective,,,,,Singular,Accusative,Feminine,betacode:DECIA\N,DECIA\N
LXX-Judg-005-026-034,αὐτῆς,26,34,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-026-035,εἰς,26,35,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-026-036,ἀποτομὰς,26,36,,,,packard:N1-APF,N1-APF,Noun,,,,,Plural,Accusative,Feminine,betacode:A)POTOMA\S,A)POTOMA\S
LXX-Judg-005-026-037,κατακόπων,26,37,,,,packard:N1-GPF,N1-GPF,Noun,,,,,Plural,Genitive,Feminine,betacode:KATAKO/PWN,KATAKO/PWN
LXX-Judg-005-026-038,καὶ,26,38,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-026-039,ἀπέτεμεν,26,39,,,,packard:VBI-AAI3S,VBI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:A)PE/TEMEN,A)PE/TEMEN
LXX-Judg-005-026-040,Σισαρα,26,40,,,,packard:N-ASM,N-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-026-041,ἀπέτριψεν,26,41,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:A)PE/TRIYEN,A)PE/TRIYEN
LXX-Judg-005-026-042,τὴν,26,42,strong:G3588,ὁ,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Judg-005-026-043,κεφαλὴν,26,43,strong:G2776,κεφαλή,G2776,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:KEFALH\N,KEFALH\N
LXX-Judg-005-026-044,αὐτοῦ,26,44,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-026-045,καὶ,26,45,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-026-046,συνέθλασεν,26,46,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:SUNE/QLASEN,SUNE/QLASEN
LXX-Judg-005-026-047,καὶ,26,47,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-026-048,διήλασεν,26,48,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:DIH/LASEN,DIH/LASEN
LXX-Judg-005-026-049,τὴν,26,49,strong:G3588,ὁ,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Judg-005-026-050,γνάθον,26,50,,,,packard:N2-ASF,N2-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:GNA/QON,GNA/QON
LXX-Judg-005-026-051,αὐτοῦ,26,51,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
27,27,27,,,,,,,,,,,,,,,,
LXX-Judg-005-027-001,ἀνὰ,27,1,strong:G303,,G303,packard:P,P,Preposition,,,,,,,,betacode:A)NA\,A)NA\
LXX-Judg-005-027-002,μέσον,27,2,strong:G3319,μέσος,G3319,packard:A1-ASN,A1-ASN,Adjective,,,,,Singular,Accusative,Neuter,betacode:ME/SON,ME/SON
LXX-Judg-005-027-003,τῶν,27,3,strong:G3588,ὁ,G3588,packard:RA-GPM,RA-GPM,Article,,,,,Plural,Genitive,Masculine,betacode:TW=N,TW=N
LXX-Judg-005-027-004,ποδῶν,27,4,strong:G4228,πούς,G4228,packard:N3D-GPM,N3D-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:PODW=N,PODW=N
LXX-Judg-005-027-005,αὐτῆς,27,5,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-027-006,κατεκυλίσθη,27,6,,,,packard:VSI-API3S,VSI-API3S,Verb,Aorist,Passive,Indicative,3,Singular,,,betacode:KATEKULI/SQH,KATEKULI/SQH
LXX-Judg-005-027-007,ἔπεσεν,27,7,strong:G4098,πίπτω,G4098,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/PESEN,E)/PESEN
LXX-Judg-005-027-008,καὶ,27,8,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-027-009,ἐκοιμήθη,27,9,strong:G2837,κοιμάω,G2837,packard:VCI-API3S,VCI-API3S,Verb,Aorist,Passive,Indicative,3,Singular,,,betacode:E)KOIMH/QH,E)KOIMH/QH
LXX-Judg-005-027-010,ἀνὰ,27,10,strong:G303,,G303,packard:P,P,Preposition,,,,,,,,betacode:A)NA\,A)NA\
LXX-Judg-005-027-011,μέσον,27,11,strong:G3319,μέσος,G3319,packard:A1-ASN,A1-ASN,Adjective,,,,,Singular,Accusative,Neuter,betacode:ME/SON,ME/SON
LXX-Judg-005-027-012,τῶν,27,12,strong:G3588,ὁ,G3588,packard:RA-GPM,RA-GPM,Article,,,,,Plural,Genitive,Masculine,betacode:TW=N,TW=N
LXX-Judg-005-027-013,ποδῶν,27,13,strong:G4228,πούς,G4228,packard:N3D-GPM,N3D-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:PODW=N,PODW=N
LXX-Judg-005-027-014,αὐτῆς,27,14,strong:G846,,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Judg-005-027-015,κατακλιθεὶς,27,15,,,,packard:VC-APPNSM,VC-APPNSM,Verb,Aorist,Passive,Participle,,Singular,Nominative,Masculine,betacode:KATAKLIQEI\S,KATAKLIQEI\S
LXX-Judg-005-027-016,ἔπεσεν,27,16,strong:G4098,πίπτω,G4098,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)/PESEN,E)/PESEN
LXX-Judg-005-027-017,καθὼς,27,17,strong:G2531,καθώς,G2531,packard:D,D,Adverb,,,,,,,,betacode:KAQW\S,KAQW\S
